epoch,accuracy,loss,val_accuracy,val_loss
0,0.052844446152448654,4.409746170043945,0.20579999685287476,3.7320058345794678
1,0.2281777709722519,3.224053382873535,0.44699999690055847,2.240464687347412
2,0.3610222339630127,2.4343655109405518,0.5411999821662903,1.7458113431930542
3,0.43871110677719116,2.0722849369049072,0.5961999893188477,1.4999459981918335
4,0.4900444447994232,1.8497440814971924,0.6215999722480774,1.3629425764083862
5,0.5292666554450989,1.6869213581085205,0.6484000086784363,1.238148808479309
6,0.5600666403770447,1.5692843198776245,0.6657999753952026,1.1896591186523438
7,0.585622251033783,1.4659416675567627,0.6794000267982483,1.1310557126998901
8,0.6076222062110901,1.3814280033111572,0.6905999779701233,1.076412558555603
9,0.6210444569587708,1.314963936805725,0.6895999908447266,1.0486900806427002
10,0.6377555727958679,1.2622685432434082,0.7085999846458435,1.0012274980545044
11,0.6532666683197021,1.2061337232589722,0.7160000205039978,0.9800437688827515
12,0.6616222262382507,1.1640336513519287,0.7188000082969666,0.9604764580726624
13,0.6755333542823792,1.1201435327529907,0.7193999886512756,0.944646954536438
14,0.6817333102226257,1.0892444849014282,0.7283999919891357,0.9265402555465698
15,0.6917111277580261,1.0592007637023926,0.7315999865531921,0.9050086140632629
16,0.6971555352210999,1.029573917388916,0.7360000014305115,0.8886638879776001
17,0.7072222232818604,0.9884824752807617,0.7480000257492065,0.8735496997833252
18,0.7135111093521118,0.9659764766693115,0.7432000041007996,0.8691989183425903
19,0.7199777960777283,0.9337826371192932,0.7458000183105469,0.864040732383728
20,0.7269555330276489,0.9123362898826599,0.753000020980835,0.8463087677955627
21,0.7350888848304749,0.8992350697517395,0.7526000142097473,0.8353210687637329
22,0.7378222346305847,0.8745191693305969,0.7480000257492065,0.8370254039764404
23,0.7465333342552185,0.8493397831916809,0.7559999823570251,0.8200363516807556
24,0.7512000203132629,0.8324137330055237,0.7594000101089478,0.8293997049331665
25,0.7527111172676086,0.8183818459510803,0.7563999891281128,0.8183600306510925
26,0.7584666609764099,0.8041341304779053,0.7644000053405762,0.8042528033256531
27,0.7639999985694885,0.7933018207550049,0.7627999782562256,0.8013201951980591
28,0.7691777944564819,0.7690068483352661,0.7639999985694885,0.7896733283996582
29,0.7720222473144531,0.7555121779441833,0.7712000012397766,0.785149872303009
30,0.7756222486495972,0.7455752491950989,0.7621999979019165,0.7928654551506042
31,0.7760000228881836,0.7286033630371094,0.7724000215530396,0.7813473343849182
32,0.783822238445282,0.7108446359634399,0.7662000060081482,0.7905612587928772
33,0.7892444729804993,0.698208212852478,0.7694000005722046,0.7739837169647217
34,0.7891777753829956,0.6883022785186768,0.7731999754905701,0.7626985907554626
35,0.79384446144104,0.6699482798576355,0.7739999890327454,0.7574718594551086
36,0.7995333075523376,0.6549416184425354,0.7734000086784363,0.7656091451644897
37,0.8004000186920166,0.6489887237548828,0.77920001745224,0.7435446977615356
38,0.8022222518920898,0.638433039188385,0.7803999781608582,0.7504636645317078
39,0.806755542755127,0.6275561451911926,0.77920001745224,0.75101238489151
